stockcode,stockname,date,lagclose,close,marketvalue,region
AEX.GI,荷兰AEX,20190207,536.63,530.5,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190208,530.5,527.99,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190211,527.99,531.12,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190212,531.12,534.35,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190213,534.35,536.33,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190214,536.33,534.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190215,534.24,539.62,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190218,539.62,539.63,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190219,539.63,538.07,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190220,538.07,540.03,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190221,540.03,540.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190222,540.57,541.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190225,541.37,542.52,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190226,542.52,543.18,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190227,543.18,540.29,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190228,540.29,541.05,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190301,541.05,538.59,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190304,538.59,540.77,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190305,540.77,541.12,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190306,541.12,538.95,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190307,538.95,536.68,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190308,536.68,530.55,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190311,530.55,535.38,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190312,535.38,535.41,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190313,535.41,539.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190314,539.26,544.19,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190315,544.19,552.18,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190318,552.18,552.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190319,552.23,552.65,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190320,552.65,547.42,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190321,547.42,550.39,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190322,550.39,543.9,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190325,543.9,541.16,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190326,541.16,545.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190327,545.37,545.14,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190328,545.14,543.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190329,543.71,548.98,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190401,548.98,554.14,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190402,554.14,555.94,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190403,555.94,561.35,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190404,561.35,561.55,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190405,561.55,562.58,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190408,562.58,562.32,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190409,562.32,559.66,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190410,559.66,561.85,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190411,561.85,561.83,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190412,561.83,561.61,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190415,561.61,562.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190416,562.57,565.19,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190417,565.19,566.19,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190418,566.19,569.61,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190423,569.61,570.64,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190424,570.64,568.41,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190425,568.41,567.59,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190426,567.59,567.18,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190429,567.18,568.01,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190430,568.01,571.6,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190502,571.6,566.51,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190503,566.51,568.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190506,568.72,563.75,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190507,563.75,556.86,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190508,556.86,558.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190509,558.93,549.59,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190510,549.59,550.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190513,550.87,544.27,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190514,544.27,550.65,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190515,550.65,553.08,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190516,553.08,559.15,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190517,559.15,557.91,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190520,557.91,551.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190521,551.37,553.14,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190522,553.14,552.97,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190523,552.97,543.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190524,543.71,547.21,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190527,547.21,549.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190528,549.22,549.1,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190529,549.1,540.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190530,540.87,545.43,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190531,545.43,540.49,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190603,540.49,540.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190604,540.72,541.15,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190605,541.15,543.64,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190606,543.64,544.32,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190607,544.32,550.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190610,550.24,553.4,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190611,553.4,557.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190612,557.22,556.13,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190613,556.13,555.85,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190614,555.85,553.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190617,553.24,552.28,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190618,552.28,560.21,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190619,560.21,561.45,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190620,561.45,563.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190621,563.71,562.39,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190624,562.39,560.07,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190625,560.07,558.32,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190626,558.32,558.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190627,558.24,557.53,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190628,557.53,561.76,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190701,561.76,568.27,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190702,568.27,570.06,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190703,570.06,572.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190704,572.93,573.53,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190705,573.53,570.46,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190708,570.46,569.36,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190709,569.36,566.28,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190710,566.28,565.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190711,565.57,566.99,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190712,566.99,567.41,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190715,567.41,569.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190716,569.26,571.21,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190717,571.21,572.34,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190718,572.34,571.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190719,571.57,571.84,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190722,571.84,576,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190723,576,582.08,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190724,582.08,583.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190725,583.26,578.82,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190726,578.82,580.08,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190729,580.08,579.55,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190730,579.55,574.34,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190731,574.34,572.09,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190801,572.09,572.46,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190802,572.46,554.32,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190805,554.32,540.94,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190806,540.94,537.28,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190807,537.28,539.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190808,539.57,548.88,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190809,548.88,542.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190812,542.22,542.14,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190813,542.14,545.69,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190814,545.69,536.66,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190815,536.66,534.84,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190816,534.84,541.94,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190819,541.94,547.91,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190820,547.91,545.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190821,545.23,550.42,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190822,550.42,546.9,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190823,546.9,542.09,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190826,542.09,543.32,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190827,543.32,547.28,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190828,547.28,548.38,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190829,548.38,554.28,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190830,554.28,558.35,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190902,558.35,559.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190903,559.71,559.01,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190904,559.01,563.46,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190905,563.46,569.1,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190906,569.1,569.84,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190909,569.84,568.13,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190910,568.13,568.49,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190911,568.49,573.17,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190912,573.17,574.79,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190913,574.79,576.83,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190916,576.83,573.46,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190917,573.46,574.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190918,574.93,576.69,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190919,576.69,579.08,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190920,579.08,577.44,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190923,577.44,574.67,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190924,574.67,574.84,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190925,574.84,573.42,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190926,573.42,577.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190927,577.72,578.31,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20190930,578.31,580.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191001,580.23,573.89,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191002,573.89,558.01,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191003,558.01,558.5,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191004,558.5,564.59,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191007,564.59,569.6,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191008,569.6,562.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191009,562.72,565.75,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191010,565.75,568.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191011,568.37,577.42,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191014,577.42,575.21,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191015,575.21,579.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191016,579.87,576.86,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191017,576.86,576.27,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191018,576.27,572.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191021,572.72,575.92,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191022,575.92,576.41,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191023,576.41,575.97,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191024,575.97,582.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191025,582.37,583.81,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191028,583.81,583.68,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191029,583.68,581.82,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191030,581.82,581.61,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191031,581.61,576.63,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191101,576.63,580.78,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191104,580.78,585.55,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191105,585.55,590.65,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191106,590.65,594.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191107,594.93,597.11,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191108,597.11,596.5,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191111,596.5,596.39,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191112,596.39,599.03,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191113,599.03,597.56,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191114,597.56,595.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191115,595.26,598.96,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191118,598.96,598.17,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191119,598.17,596.67,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191120,596.67,594.16,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191121,594.16,589.85,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191122,589.85,592.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191125,592.71,596.66,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191126,596.66,597.59,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191127,597.59,598.37,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191128,598.37,597.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191129,597.87,597.29,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191202,597.29,587.12,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191203,587.12,582.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191204,582.93,590.99,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191205,590.99,591.44,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191206,591.44,602.3,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191209,602.3,602.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191210,602.26,599.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191211,599.93,598.96,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191212,598.96,599.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191213,599.71,602.86,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191216,602.86,610.67,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191217,610.67,606.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191218,606.23,606.04,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191219,606.04,605.77,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191220,605.77,609.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191223,609.26,609.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191224,609.22,609.33,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191227,609.33,611.01,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191230,611.01,605.83,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20191231,605.83,604.58,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200102,604.58,612.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200103,612.87,611.06,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200106,611.06,607.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200107,607.24,609.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200108,609.71,610.48,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200109,610.48,612.55,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200110,612.55,610.43,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200113,610.43,608.9,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200114,608.9,611.15,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200115,611.15,611.56,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200116,611.56,612.06,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200117,612.06,615.57,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200120,615.57,614.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200121,614.23,611.89,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200122,611.89,611.56,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200123,611.56,605.62,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200124,605.62,614.24,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200127,614.24,598.69,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200128,598.69,602.96,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200129,602.96,605.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200130,605.22,598.95,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200131,598.95,589.5,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200203,589.5,592.36,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200204,592.36,605.4,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200205,605.4,613.41,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200206,613.41,618.75,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200207,618.75,616.46,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200210,616.46,617.1,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200211,617.1,623.85,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200212,623.85,629.03,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200213,629.03,629.14,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200214,629.14,629.23,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200217,629.23,629.17,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200218,629.17,625.43,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200219,625.43,629.2,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200220,629.2,622.12,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200221,622.12,617.33,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200224,617.33,593.3,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200225,593.3,582.71,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200226,582.71,581.78,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200227,581.78,559.98,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200228,559.98,539.38,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200302,539.38,542.17,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200303,542.17,550.22,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200304,550.22,557.73,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200305,557.73,552.54,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200306,552.54,531.29,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200309,531.29,490.66,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200310,490.66,484.7,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200311,484.7,484.16,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200312,484.16,435.87,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200313,435.87,432.85,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200316,432.85,416.77,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200317,416.77,424.26,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200318,424.26,404.1,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200319,404.1,422.75,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200320,422.75,431.98,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200323,431.98,423.72,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200324,423.72,461.73,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200325,461.73,475.4,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200326,475.4,482.99,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200327,482.99,464.93,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200330,464.93,475.98,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200331,475.98,483.44,7.66392E+12,荷兰
AEX.GI,荷兰AEX,20200401,483.44,471.3,7.66392E+12,荷兰
ATX.GI,奥地利ATX,20190102,2745.78,2770.8501,0,奥地利
ATX.GI,奥地利ATX,20190103,2770.8501,2771.45,0,奥地利
ATX.GI,奥地利ATX,20190104,2771.45,2858.49,0,奥地利
ATX.GI,奥地利ATX,20190107,2858.49,2893.1899,0,奥地利
ATX.GI,奥地利ATX,20190108,2893.1899,2895.04,0,奥地利
ATX.GI,奥地利ATX,20190109,2895.04,2930.6299,0,奥地利
ATX.GI,奥地利ATX,20190110,2930.6299,2922.1001,0,奥地利
ATX.GI,奥地利ATX,20190111,2922.1001,2903.8301,0,奥地利
ATX.GI,奥地利ATX,20190114,2903.8301,2878.6101,0,奥地利
ATX.GI,奥地利ATX,20190115,2878.6101,2892.98,0,奥地利
ATX.GI,奥地利ATX,20190116,2892.98,2928.8799,0,奥地利
ATX.GI,奥地利ATX,20190117,2928.8799,2916.9199,0,奥地利
ATX.GI,奥地利ATX,20190118,2916.9199,2987.48,0,奥地利
ATX.GI,奥地利ATX,20190121,2987.48,2961.22,0,奥地利
ATX.GI,奥地利ATX,20190122,2961.22,2947.7,0,奥地利
ATX.GI,奥地利ATX,20190123,2947.7,2935.8799,0,奥地利
ATX.GI,奥地利ATX,20190124,2935.8799,2939.99,0,奥地利
ATX.GI,奥地利ATX,20190125,2939.99,2997.8101,0,奥地利
ATX.GI,奥地利ATX,20190128,2997.8101,2965.76,0,奥地利
ATX.GI,奥地利ATX,20190129,2965.76,2967.3501,0,奥地利
ATX.GI,奥地利ATX,20190130,2967.3501,3000.3799,0,奥地利
ATX.GI,奥地利ATX,20190131,3000.3799,2985.45,0,奥地利
ATX.GI,奥地利ATX,20190201,2985.45,2991.05,0,奥地利
ATX.GI,奥地利ATX,20190204,2991.05,2995.1001,0,奥地利
ATX.GI,奥地利ATX,20190205,2995.1001,3017.0801,0,奥地利
ATX.GI,奥地利ATX,20190206,3017.0801,3042.8401,0,奥地利
ATX.GI,奥地利ATX,20190207,3042.8401,3001.71,0,奥地利
ATX.GI,奥地利ATX,20190208,3001.71,2963.97,0,奥地利
ATX.GI,奥地利ATX,20190211,2963.97,2988.17,0,奥地利
ATX.GI,奥地利ATX,20190212,2988.17,3014.48,0,奥地利
ATX.GI,奥地利ATX,20190213,3014.48,2995.27,0,奥地利
ATX.GI,奥地利ATX,20190214,2995.27,2961.3899,0,奥地利
ATX.GI,奥地利ATX,20190215,2961.3899,3023.76,0,奥地利
ATX.GI,奥地利ATX,20190218,3023.76,3023.9199,0,奥地利
ATX.GI,奥地利ATX,20190219,3023.9199,3021.76,0,奥地利
ATX.GI,奥地利ATX,20190220,3021.76,3061.6399,0,奥地利
ATX.GI,奥地利ATX,20190221,3061.6399,3028.22,0,奥地利
ATX.GI,奥地利ATX,20190222,3028.22,3028.6599,0,奥地利
ATX.GI,奥地利ATX,20190225,3028.6599,3020.1599,0,奥地利
ATX.GI,奥地利ATX,20190226,3020.1599,3019.47,0,奥地利
ATX.GI,奥地利ATX,20190227,3019.47,3027.3501,0,奥地利
ATX.GI,奥地利ATX,20190228,3027.3501,3040.9199,0,奥地利
ATX.GI,奥地利ATX,20190301,3040.9199,3061.7,0,奥地利
ATX.GI,奥地利ATX,20190304,3061.7,3067.6799,0,奥地利
ATX.GI,奥地利ATX,20190305,3067.6799,3046.0701,0,奥地利
ATX.GI,奥地利ATX,20190306,3046.0701,3012.77,0,奥地利
ATX.GI,奥地利ATX,20190307,3012.77,2974.51,0,奥地利
ATX.GI,奥地利ATX,20190308,2974.51,2937.5701,0,奥地利
ATX.GI,奥地利ATX,20190311,2937.5701,2947.7,0,奥地利
ATX.GI,奥地利ATX,20190312,2947.7,2949.5,0,奥地利
ATX.GI,奥地利ATX,20190313,2949.5,2990.3501,0,奥地利
ATX.GI,奥地利ATX,20190314,2990.3501,3042.0601,0,奥地利
ATX.GI,奥地利ATX,20190315,3042.0601,3041.6699,0,奥地利
ATX.GI,奥地利ATX,20190318,3041.6699,3070.74,0,奥地利
ATX.GI,奥地利ATX,20190319,3070.74,3077.3799,0,奥地利
ATX.GI,奥地利ATX,20190320,3077.3799,3065.52,0,奥地利
ATX.GI,奥地利ATX,20190321,3065.52,3080.52,0,奥地利
ATX.GI,奥地利ATX,20190322,3080.52,3040.4099,0,奥地利
ATX.GI,奥地利ATX,20190325,3040.4099,3015.14,0,奥地利
